wavelength;fosc;id;method;name
357.8;0.007856123;4;wPBEPP86;"xanthoviridicatin_D"
350.5;0.163482143;5;wPBEPP86;"xanthoviridicatin_D"
410.2;0.054237291;1;wPBEPP86_solv;"xanthoviridicatin_D"
393.0;0.004514076;2;wPBEPP86_solv;"xanthoviridicatin_D"
395.7;0.290716034;3;wPBEPP86_solv;"xanthoviridicatin_D"
358.0;0.205093107;4;wPBEPP86_solv;"xanthoviridicatin_D"
354.9;0.048658621;5;wPBEPP86_solv;"xanthoviridicatin_D"
362.8;0.003151192;1;wB97XD4_TDA;"xanthoviridicatin_D"
346.3;0.047401022;2;wB97XD4_TDA;"xanthoviridicatin_D"
321.8;0.144531289;3;wB97XD4_TDA;"xanthoviridicatin_D"
315.8;0.153525173;4;wB97XD4_TDA;"xanthoviridicatin_D"
293.1;0.052147858;5;wB97XD4_TDA;"xanthoviridicatin_D"
360.9;0.041918359;1;wB97XD4_TDA_solv;"xanthoviridicatin_D"
355.2;0.020197958;2;wB97XD4_TDA_solv;"xanthoviridicatin_D"
329.5;0.290425857;3;wB97XD4_TDA_solv;"xanthoviridicatin_D"
314.5;0.047162625;4;wB97XD4_TDA_solv;"xanthoviridicatin_D"
299.7;0.016883629;5;wB97XD4_TDA_solv;"xanthoviridicatin_D"
601.9;0.026754440;1;PBE0_solv;"xanthoviridicatin_E"
439.5;0.026735996;2;PBE0_solv;"xanthoviridicatin_E"
422.2;0.077429143;3;PBE0_solv;"xanthoviridicatin_E"
414.4;0.076250395;4;PBE0_solv;"xanthoviridicatin_E"
380.1;0.047158000;5;PBE0_solv;"xanthoviridicatin_E"
372.0;0.047013739;1;wB97XD4_solv;"xanthoviridicatin_E"
360.6;0.003431958;2;wB97XD4_solv;"xanthoviridicatin_E"
341.8;0.367262538;3;wB97XD4_solv;"xanthoviridicatin_E"
320.0;0.215732196;4;wB97XD4_solv;"xanthoviridicatin_E"
318.5;0.017770577;5;wB97XD4_solv;"xanthoviridicatin_E"
556.9;0.020831497;1;PBE0;"xanthoviridicatin_E"
424.7;0.023077170;2;PBE0;"xanthoviridicatin_E"
416.9;0.013177121;3;PBE0;"xanthoviridicatin_E"
402.6;0.100614897;4;PBE0;"xanthoviridicatin_E"
377.3;0.021207240;5;PBE0;"xanthoviridicatin_E"
367.1;0.009671272;1;wB97XD4;"xanthoviridicatin_E"
358.5;0.027732304;2;wB97XD4;"xanthoviridicatin_E"
332.5;0.283809040;3;wB97XD4;"xanthoviridicatin_E"
320.2;0.038354010;4;wB97XD4;"xanthoviridicatin_E"
314.6;0.114264764;5;wB97XD4;"xanthoviridicatin_E"
486.2;0.028342076;1;B2PLYP;"xanthoviridicatin_E"
414.8;0.028284538;2;B2PLYP;"xanthoviridicatin_E"
411.4;0.122244978;3;B2PLYP;"xanthoviridicatin_E"
367.9;0.039456159;4;B2PLYP;"xanthoviridicatin_E"
370.3;0.111241346;5;B2PLYP;"xanthoviridicatin_E"
520.8;0.036670240;1;B2PLYP_solv;"xanthoviridicatin_E"
426.7;0.153885430;2;B2PLYP_solv;"xanthoviridicatin_E"
408.5;0.035788453;3;B2PLYP_solv;"xanthoviridicatin_E"
382.6;0.031443547;4;B2PLYP_solv;"xanthoviridicatin_E"
373.6;0.204026041;5;B2PLYP_solv;"xanthoviridicatin_E"
402.1;0.030434764;1;PBEQIHD;"xanthoviridicatin_E"
389.0;0.001268315;2;PBEQIHD;"xanthoviridicatin_E"
387.3;0.263416674;3;PBEQIHD;"xanthoviridicatin_E"
359.7;0.101312718;4;PBEQIHD;"xanthoviridicatin_E"
345.1;0.018465133;5;PBEQIHD;"xanthoviridicatin_E"
421.6;0.042945153;1;PBEQIHD_solv;"xanthoviridicatin_E"
394.5;0.120442465;2;PBEQIHD_solv;"xanthoviridicatin_E"
391.9;0.201104759;3;PBEQIHD_solv;"xanthoviridicatin_E"
367.1;0.179546693;4;PBEQIHD_solv;"xanthoviridicatin_E"
347.1;0.024737464;5;PBEQIHD_solv;"xanthoviridicatin_E"
436.9;0.029117658;1;BMK;"xanthoviridicatin_E"
378.7;0.012882134;2;BMK;"xanthoviridicatin_E"
369.5;0.110702007;3;BMK;"xanthoviridicatin_E"
340.6;0.073906560;4;BMK;"xanthoviridicatin_E"
333.9;0.017501115;5;BMK;"xanthoviridicatin_E"
461.0;0.037222996;1;BMK_solv;"xanthoviridicatin_E"
383.1;0.116463160;2;BMK_solv;"xanthoviridicatin_E"
371.9;0.041542679;3;BMK_solv;"xanthoviridicatin_E"
351.0;0.095291960;4;BMK_solv;"xanthoviridicatin_E"
338.3;0.172903552;5;BMK_solv;"xanthoviridicatin_E"
453.3;0.026094994;1;CAMB3LYP;"xanthoviridicatin_E"
397.3;0.022708074;2;CAMB3LYP;"xanthoviridicatin_E"
386.8;0.093443791;3;CAMB3LYP;"xanthoviridicatin_E"
355.3;0.071897386;4;CAMB3LYP;"xanthoviridicatin_E"
348.1;0.000695010;5;CAMB3LYP;"xanthoviridicatin_E"
478.5;0.033879063;1;CAMB3LYP_solv;"xanthoviridicatin_E"
403.4;0.104655636;2;CAMB3LYP_solv;"xanthoviridicatin_E"
388.5;0.044454051;3;CAMB3LYP_solv;"xanthoviridicatin_E"
366.2;0.091424507;4;CAMB3LYP_solv;"xanthoviridicatin_E"
350.9;0.126245349;5;CAMB3LYP_solv;"xanthoviridicatin_E"
404.7;0.030108767;1;M062X;"xanthoviridicatin_E"
395.7;0.001798710;2;M062X;"xanthoviridicatin_E"
360.9;0.140517872;3;M062X;"xanthoviridicatin_E"
341.8;0.036920524;4;M062X;"xanthoviridicatin_E"
329.4;0.086699440;5;M062X;"xanthoviridicatin_E"
424.1;0.040864101;1;M062X_solv;"xanthoviridicatin_E"
391.9;0.004137633;2;M062X_solv;"xanthoviridicatin_E"
371.0;0.180177584;3;M062X_solv;"xanthoviridicatin_E"
340.1;0.090369972;4;M062X_solv;"xanthoviridicatin_E"
335.8;0.128231230;5;M062X_solv;"xanthoviridicatin_E"
397.8;0.015234962;1;wPBEPP86;"xanthoviridicatin_E"
398.3;0.018341867;2;wPBEPP86;"xanthoviridicatin_E"
384.1;0.375574262;3;wPBEPP86;"xanthoviridicatin_E"
370.4;0.070305981;4;wPBEPP86;"xanthoviridicatin_E"
347.2;0.009830191;5;wPBEPP86;"xanthoviridicatin_E"
415.3;0.044434583;1;wPBEPP86_solv;"xanthoviridicatin_E"
393.3;0.001214389;2;wPBEPP86_solv;"xanthoviridicatin_E"
399.2;0.449794046;3;wPBEPP86_solv;"xanthoviridicatin_E"
378.6;0.142445754;4;wPBEPP86_solv;"xanthoviridicatin_E"
344.5;0.042299357;5;wPBEPP86_solv;"xanthoviridicatin_E"
361.9;0.003549084;1;wB97XD4_TDA;"xanthoviridicatin_E"
348.9;0.033723456;2;wB97XD4_TDA;"xanthoviridicatin_E"
324.7;0.227259762;3;wB97XD4_TDA;"xanthoviridicatin_E"
315.4;0.121057581;4;wB97XD4_TDA;"xanthoviridicatin_E"
304.0;0.115062859;5;wB97XD4_TDA;"xanthoviridicatin_E"
362.2;0.038798166;1;wB97XD4_TDA_solv;"xanthoviridicatin_E"
356.3;0.010950501;2;wB97XD4_TDA_solv;"xanthoviridicatin_E"
333.0;0.351752167;3;wB97XD4_TDA_solv;"xanthoviridicatin_E"
313.7;0.082881013;4;wB97XD4_TDA_solv;"xanthoviridicatin_E"
309.3;0.195003203;5;wB97XD4_TDA_solv;"xanthoviridicatin_E"
577.4;0.022692112;1;PBE0_solv;"xanthoviridicatin_F"
434.2;0.116899748;2;PBE0_solv;"xanthoviridicatin_F"
421.9;0.031412703;3;PBE0_solv;"xanthoviridicatin_F"
407.6;0.022663781;4;PBE0_solv;"xanthoviridicatin_F"
367.9;0.119564987;5;PBE0_solv;"xanthoviridicatin_F"
364.3;0.021152700;1;wB97XD4_solv;"xanthoviridicatin_F"
361.4;0.106107975;2;wB97XD4_solv;"xanthoviridicatin_F"
337.8;0.254727092;3;wB97XD4_solv;"xanthoviridicatin_F"
319.1;0.225091251;4;wB97XD4_solv;"xanthoviridicatin_F"
309.2;0.016472166;5;wB97XD4_solv;"xanthoviridicatin_F"
519.2;0.017373906;1;PBE0;"xanthoviridicatin_F"
423.6;0.004336337;2;PBE0;"xanthoviridicatin_F"
416.9;0.110167895;3;PBE0;"xanthoviridicatin_F"
384.8;0.024468960;4;PBE0;"xanthoviridicatin_F"
360.7;0.002218440;5;PBE0;"xanthoviridicatin_F"
369.0;0.002032541;1;wB97XD4;"xanthoviridicatin_F"
350.3;0.110249498;2;wB97XD4;"xanthoviridicatin_F"
325.8;0.173212017;3;wB97XD4;"xanthoviridicatin_F"
314.0;0.173705969;4;wB97XD4;"xanthoviridicatin_F"
309.3;0.012201084;5;wB97XD4;"xanthoviridicatin_F"
456.3;0.011961847;1;B2PLYP;"xanthoviridicatin_F"
416.3;0.066922784;2;B2PLYP;"xanthoviridicatin_F"
416.3;0.111184478;3;B2PLYP;"xanthoviridicatin_F"
363.8;0.098970339;4;B2PLYP;"xanthoviridicatin_F"
363.7;0.004799878;5;B2PLYP;"xanthoviridicatin_F"
504.9;0.022948732;1;B2PLYP_solv;"xanthoviridicatin_F"
431.3;0.187997742;2;B2PLYP_solv;"xanthoviridicatin_F"
408.6;0.003932585;3;B2PLYP_solv;"xanthoviridicatin_F"
372.1;0.170631318;4;B2PLYP_solv;"xanthoviridicatin_F"
362.0;0.078420736;5;B2PLYP_solv;"xanthoviridicatin_F"
396.3;0.003757536;1;PBEQIHD;"xanthoviridicatin_F"
389.1;0.076415272;2;PBEQIHD;"xanthoviridicatin_F"
376.9;0.234633777;3;PBEQIHD;"xanthoviridicatin_F"
357.1;0.090317722;4;PBEQIHD;"xanthoviridicatin_F"
332.2;0.066948097;5;PBEQIHD;"xanthoviridicatin_F"
411.6;0.021881326;1;PBEQIHD_solv;"xanthoviridicatin_F"
402.4;0.187365633;2;PBEQIHD_solv;"xanthoviridicatin_F"
386.2;0.131614447;3;PBEQIHD_solv;"xanthoviridicatin_F"
365.4;0.185982788;4;PBEQIHD_solv;"xanthoviridicatin_F"
327.2;0.146264321;5;PBEQIHD_solv;"xanthoviridicatin_F"
413.1;0.020404929;1;BMK;"xanthoviridicatin_F"
378.8;0.009549775;2;BMK;"xanthoviridicatin_F"
371.6;0.150595946;3;BMK;"xanthoviridicatin_F"
330.3;0.076975354;4;BMK;"xanthoviridicatin_F"
327.2;0.010330318;5;BMK;"xanthoviridicatin_F"
445.9;0.028614815;1;BMK_solv;"xanthoviridicatin_F"
385.4;0.181030190;2;BMK_solv;"xanthoviridicatin_F"
371.7;0.000907565;3;BMK_solv;"xanthoviridicatin_F"
338.5;0.006107293;4;BMK_solv;"xanthoviridicatin_F"
335.3;0.234417240;5;BMK_solv;"xanthoviridicatin_F"
427.7;0.016871697;1;CAMB3LYP;"xanthoviridicatin_F"
395.8;0.016967972;2;CAMB3LYP;"xanthoviridicatin_F"
389.0;0.135849796;3;CAMB3LYP;"xanthoviridicatin_F"
341.9;0.062858130;4;CAMB3LYP;"xanthoviridicatin_F"
340.3;0.023834270;5;CAMB3LYP;"xanthoviridicatin_F"
461.8;0.025367761;1;CAMB3LYP_solv;"xanthoviridicatin_F"
404.5;0.172000639;2;CAMB3LYP_solv;"xanthoviridicatin_F"
388.4;0.000953476;3;CAMB3LYP_solv;"xanthoviridicatin_F"
352.4;0.006185222;4;CAMB3LYP_solv;"xanthoviridicatin_F"
347.8;0.221142373;5;CAMB3LYP_solv;"xanthoviridicatin_F"
401.0;0.005143401;1;M062X;"xanthoviridicatin_F"
381.3;0.008126910;2;M062X;"xanthoviridicatin_F"
362.9;0.191208930;3;M062X;"xanthoviridicatin_F"
334.6;0.010191350;4;M062X;"xanthoviridicatin_F"
327.9;0.117307764;5;M062X;"xanthoviridicatin_F"
413.0;0.026362279;1;M062X_solv;"xanthoviridicatin_F"
388.9;0.003416970;2;M062X_solv;"xanthoviridicatin_F"
376.1;0.211479234;3;M062X_solv;"xanthoviridicatin_F"
334.9;0.191319566;4;M062X_solv;"xanthoviridicatin_F"
331.8;0.014209226;5;M062X_solv;"xanthoviridicatin_F"
401.1;0.002411878;1;wPBEPP86;"xanthoviridicatin_F"
397.0;0.099501564;2;wPBEPP86;"xanthoviridicatin_F"
374.3;0.364754551;3;wPBEPP86;"xanthoviridicatin_F"
358.7;0.011388693;4;wPBEPP86;"xanthoviridicatin_F"
340.9;0.032424318;5;wPBEPP86;"xanthoviridicatin_F"
413.3;0.082710699;1;wPBEPP86_solv;"xanthoviridicatin_F"
398.2;0.046866955;2;wPBEPP86_solv;"xanthoviridicatin_F"
388.9;0.466836466;3;wPBEPP86_solv;"xanthoviridicatin_F"
374.7;0.036183759;4;wPBEPP86_solv;"xanthoviridicatin_F"
336.3;0.068989714;5;wPBEPP86_solv;"xanthoviridicatin_F"
365.0;0.002293621;1;wB97XD4_TDA;"xanthoviridicatin_F"
337.2;0.093440475;2;wB97XD4_TDA;"xanthoviridicatin_F"
321.9;0.182128432;3;wB97XD4_TDA;"xanthoviridicatin_F"
307.9;0.145013370;4;wB97XD4_TDA;"xanthoviridicatin_F"
302.1;0.069747171;5;wB97XD4_TDA;"xanthoviridicatin_F"
359.9;0.005288984;1;wB97XD4_TDA_solv;"xanthoviridicatin_F"
349.7;0.087967612;2;wB97XD4_TDA_solv;"xanthoviridicatin_F"
333.6;0.277266100;3;wB97XD4_TDA_solv;"xanthoviridicatin_F"
309.2;0.257692394;4;wB97XD4_TDA_solv;"xanthoviridicatin_F"
306.1;0.014813295;5;wB97XD4_TDA_solv;"xanthoviridicatin_F"
514.3;0.155069966;1;PBE0_solv;"xanthoviridicatin_G"
462.4;0.028024058;2;PBE0_solv;"xanthoviridicatin_G"
409.2;0.195243643;3;PBE0_solv;"xanthoviridicatin_G"
391.5;0.000297108;4;PBE0_solv;"xanthoviridicatin_G"
362.2;0.000034911;5;PBE0_solv;"xanthoviridicatin_G"
365.9;0.051459930;1;wB97XD4_solv;"xanthoviridicatin_G"
343.4;0.511151783;2;wB97XD4_solv;"xanthoviridicatin_G"
341.0;0.026360330;3;wB97XD4_solv;"xanthoviridicatin_G"
317.8;0.005575890;4;wB97XD4_solv;"xanthoviridicatin_G"
315.6;0.137543411;5;wB97XD4_solv;"xanthoviridicatin_G"
468.5;0.116472227;1;PBE0;"xanthoviridicatin_G"
429.5;0.012990651;2;PBE0;"xanthoviridicatin_G"
413.3;0.000202567;3;PBE0;"xanthoviridicatin_G"
395.7;0.149656368;4;PBE0;"xanthoviridicatin_G"
367.0;0.000024528;5;PBE0;"xanthoviridicatin_G"
358.3;0.000223979;1;wB97XD4;"xanthoviridicatin_G"
350.3;0.009787238;2;wB97XD4;"xanthoviridicatin_G"
331.1;0.440433759;3;wB97XD4;"xanthoviridicatin_G"
320.6;0.000074524;4;wB97XD4;"xanthoviridicatin_G"
303.8;0.117237018;5;wB97XD4;"xanthoviridicatin_G"
421.3;0.090457121;1;B2PLYP;"xanthoviridicatin_G"
407.8;0.009157525;2;B2PLYP;"xanthoviridicatin_G"
409.4;0.263507034;3;B2PLYP;"xanthoviridicatin_G"
400.2;0.012574617;4;B2PLYP;"xanthoviridicatin_G"
369.7;0.000140247;5;B2PLYP;"xanthoviridicatin_G"
456.3;0.172263070;1;B2PLYP_solv;"xanthoviridicatin_G"
443.0;0.227406533;2;B2PLYP_solv;"xanthoviridicatin_G"
418.4;0.063699372;3;B2PLYP_solv;"xanthoviridicatin_G"
385.9;0.000150175;4;B2PLYP_solv;"xanthoviridicatin_G"
364.6;0.000180593;5;B2PLYP_solv;"xanthoviridicatin_G"
383.5;0.077201191;1;PBEQIHD;"xanthoviridicatin_G"
384.6;0.000891416;2;PBEQIHD;"xanthoviridicatin_G"
382.5;0.330576807;3;PBEQIHD;"xanthoviridicatin_G"
357.8;0.075024486;4;PBEQIHD;"xanthoviridicatin_G"
348.4;0.001217886;5;PBEQIHD;"xanthoviridicatin_G"
408.7;0.152520947;1;PBEQIHD_solv;"xanthoviridicatin_G"
399.7;0.382020036;2;PBEQIHD_solv;"xanthoviridicatin_G"
365.2;0.000185901;3;PBEQIHD_solv;"xanthoviridicatin_G"
383.8;0.061300633;4;PBEQIHD_solv;"xanthoviridicatin_G"
344.7;0.000260045;5;PBEQIHD_solv;"xanthoviridicatin_G"
395.1;0.121556951;1;BMK;"xanthoviridicatin_G"
372.3;0.003217479;2;BMK;"xanthoviridicatin_G"
368.5;0.156656282;3;BMK;"xanthoviridicatin_G"
352.3;0.086748646;4;BMK;"xanthoviridicatin_G"
332.9;0.000074370;5;BMK;"xanthoviridicatin_G"
422.8;0.214223761;1;BMK_solv;"xanthoviridicatin_G"
392.2;0.068974585;2;BMK_solv;"xanthoviridicatin_G"
366.5;0.194382495;3;BMK_solv;"xanthoviridicatin_G"
352.4;0.000361751;4;BMK_solv;"xanthoviridicatin_G"
329.1;0.000099268;5;BMK_solv;"xanthoviridicatin_G"
404.8;0.091140300;1;CAMB3LYP;"xanthoviridicatin_G"
387.8;0.002590634;2;CAMB3LYP;"xanthoviridicatin_G"
382.7;0.205252606;3;CAMB3LYP;"xanthoviridicatin_G"
364.8;0.059280891;4;CAMB3LYP;"xanthoviridicatin_G"
346.0;0.000092818;5;CAMB3LYP;"xanthoviridicatin_G"
432.4;0.197587519;1;CAMB3LYP_solv;"xanthoviridicatin_G"
408.4;0.091892684;2;CAMB3LYP_solv;"xanthoviridicatin_G"
380.9;0.174801122;3;CAMB3LYP_solv;"xanthoviridicatin_G"
367.1;0.000398389;4;CAMB3LYP_solv;"xanthoviridicatin_G"
341.9;0.000109224;5;CAMB3LYP_solv;"xanthoviridicatin_G"
383.3;0.000233347;1;M062X;"xanthoviridicatin_G"
374.5;0.074136567;2;M062X;"xanthoviridicatin_G"
352.7;0.328669001;3;M062X;"xanthoviridicatin_G"
340.1;0.001778169;4;M062X;"xanthoviridicatin_G"
335.4;0.020133120;5;M062X;"xanthoviridicatin_G"
396.7;0.174009792;1;M062X_solv;"xanthoviridicatin_G"
370.7;0.254557387;2;M062X_solv;"xanthoviridicatin_G"
363.0;0.000261092;3;M062X_solv;"xanthoviridicatin_G"
352.8;0.105401859;4;M062X_solv;"xanthoviridicatin_G"
336.0;0.000321268;5;M062X_solv;"xanthoviridicatin_G"
385.5;0.049919437;1;wPBEPP86;"xanthoviridicatin_G"
390.3;0.000516986;2;wPBEPP86;"xanthoviridicatin_G"
384.1;0.352897950;3;wPBEPP86;"xanthoviridicatin_G"
354.3;0.000718914;4;wPBEPP86;"xanthoviridicatin_G"
353.9;0.113705090;5;wPBEPP86;"xanthoviridicatin_G"
408.0;0.112349262;1;wPBEPP86_solv;"xanthoviridicatin_G"
402.3;0.402906542;2;wPBEPP86_solv;"xanthoviridicatin_G"
371.1;0.000441961;3;wPBEPP86_solv;"xanthoviridicatin_G"
373.9;0.148195232;4;wPBEPP86_solv;"xanthoviridicatin_G"
350.4;0.000254968;5;wPBEPP86_solv;"xanthoviridicatin_G"
354.5;0.000140140;1;wB97XD4_TDA;"xanthoviridicatin_G"
337.5;0.022243617;2;wB97XD4_TDA;"xanthoviridicatin_G"
318.6;0.424406514;3;wB97XD4_TDA;"xanthoviridicatin_G"
317.9;0.128423125;4;wB97XD4_TDA;"xanthoviridicatin_G"
295.7;0.076479108;5;wB97XD4_TDA;"xanthoviridicatin_G"
353.2;0.083518804;1;wB97XD4_TDA_solv;"xanthoviridicatin_G"
337.9;0.002051393;2;wB97XD4_TDA_solv;"xanthoviridicatin_G"
330.4;0.637481945;3;wB97XD4_TDA_solv;"xanthoviridicatin_G"
315.3;0.000291080;4;wB97XD4_TDA_solv;"xanthoviridicatin_G"
307.7;0.085030369;5;wB97XD4_TDA_solv;"xanthoviridicatin_G"
455.2;0.263712608;1;PBE0_solv;"xerocomic_acid"
407.1;0.008569361;2;PBE0_solv;"xerocomic_acid"
352.8;0.040670028;3;PBE0_solv;"xerocomic_acid"
310.4;0.002314915;4;PBE0_solv;"xerocomic_acid"
290.9;0.112881035;5;PBE0_solv;"xerocomic_acid"
333.8;0.551835492;1;wB97XD4_solv;"xerocomic_acid"
282.2;0.041354240;2;wB97XD4_solv;"xerocomic_acid"
254.8;0.026669839;3;wB97XD4_solv;"xerocomic_acid"
251.8;0.473760495;4;wB97XD4_solv;"xerocomic_acid"
239.9;0.018269616;5;wB97XD4_solv;"xerocomic_acid"
463.4;0.227340366;1;PBE0;"xerocomic_acid"
394.7;0.009785270;2;PBE0;"xerocomic_acid"
359.0;0.022962689;3;PBE0;"xerocomic_acid"
304.9;0.014033912;4;PBE0;"xerocomic_acid"
301.0;0.022372976;5;PBE0;"xerocomic_acid"
340.2;0.435712709;1;wB97XD4;"xerocomic_acid"
278.8;0.038312273;2;wB97XD4;"xerocomic_acid"
258.1;0.021859126;3;wB97XD4;"xerocomic_acid"
255.3;0.027715113;4;wB97XD4;"xerocomic_acid"
247.4;0.422197779;5;wB97XD4;"xerocomic_acid"
435.3;0.347528362;1;B2PLYP;"xerocomic_acid"
368.0;0.011356494;2;B2PLYP;"xerocomic_acid"
340.7;0.015331299;3;B2PLYP;"xerocomic_acid"
298.7;0.102979267;4;B2PLYP;"xerocomic_acid"
282.4;0.155752076;5;B2PLYP;"xerocomic_acid"
419.3;0.435700754;1;B2PLYP_solv;"xerocomic_acid"
373.8;0.009183139;2;B2PLYP_solv;"xerocomic_acid"
331.0;0.030994495;3;B2PLYP_solv;"xerocomic_acid"
279.0;0.423562957;4;B2PLYP_solv;"xerocomic_acid"
289.8;0.005963393;5;B2PLYP_solv;"xerocomic_acid"
383.6;0.470669189;1;PBEQIHD;"xerocomic_acid"
323.9;0.017399535;2;PBEQIHD;"xerocomic_acid"
304.2;0.011256419;3;PBEQIHD;"xerocomic_acid"
275.7;0.152122724;4;PBEQIHD;"xerocomic_acid"
267.4;0.182604077;5;PBEQIHD;"xerocomic_acid"
372.0;0.591808021;1;PBEQIHD_solv;"xerocomic_acid"
327.7;0.014917522;2;PBEQIHD_solv;"xerocomic_acid"
296.1;0.029681777;3;PBEQIHD_solv;"xerocomic_acid"
266.9;0.360139332;4;PBEQIHD_solv;"xerocomic_acid"
261.1;0.035104769;5;PBEQIHD_solv;"xerocomic_acid"
392.8;0.330399487;1;BMK;"xerocomic_acid"
335.1;0.012156242;2;BMK;"xerocomic_acid"
303.6;0.020630345;3;BMK;"xerocomic_acid"
271.2;0.052666664;4;BMK;"xerocomic_acid"
262.2;0.014843635;5;BMK;"xerocomic_acid"
383.7;0.402447822;1;BMK_solv;"xerocomic_acid"
340.5;0.010178238;2;BMK_solv;"xerocomic_acid"
297.3;0.039379253;3;BMK_solv;"xerocomic_acid"
266.0;0.003611435;4;BMK_solv;"xerocomic_acid"
261.3;0.378026661;5;BMK_solv;"xerocomic_acid"
409.3;0.290872849;1;CAMB3LYP;"xerocomic_acid"
347.7;0.011790927;2;CAMB3LYP;"xerocomic_acid"
314.4;0.014615394;3;CAMB3LYP;"xerocomic_acid"
283.6;0.025478547;4;CAMB3LYP;"xerocomic_acid"
269.8;0.011806711;5;CAMB3LYP;"xerocomic_acid"
398.3;0.353878848;1;CAMB3LYP_solv;"xerocomic_acid"
353.6;0.010402743;2;CAMB3LYP_solv;"xerocomic_acid"
307.6;0.029036531;3;CAMB3LYP_solv;"xerocomic_acid"
274.0;0.005855151;4;CAMB3LYP_solv;"xerocomic_acid"
269.9;0.292089366;5;CAMB3LYP_solv;"xerocomic_acid"
377.2;0.354422165;1;M062X;"xerocomic_acid"
318.6;0.014024833;2;M062X;"xerocomic_acid"
287.7;0.012196875;3;M062X;"xerocomic_acid"
271.8;0.033590089;4;M062X;"xerocomic_acid"
253.6;0.315287450;5;M062X;"xerocomic_acid"
368.5;0.437319592;1;M062X_solv;"xerocomic_acid"
324.1;0.011915319;2;M062X_solv;"xerocomic_acid"
282.1;0.030950731;3;M062X_solv;"xerocomic_acid"
259.0;0.335204083;4;M062X_solv;"xerocomic_acid"
253.9;0.131184764;5;M062X_solv;"xerocomic_acid"
379.0;0.516867593;1;wPBEPP86;"xerocomic_acid"
320.1;0.024665702;2;wPBEPP86;"xerocomic_acid"
295.4;0.010849686;3;wPBEPP86;"xerocomic_acid"
275.8;0.132542966;4;wPBEPP86;"xerocomic_acid"
268.9;0.133381826;5;wPBEPP86;"xerocomic_acid"
368.9;0.646996461;1;wPBEPP86_solv;"xerocomic_acid"
323.3;0.023106893;2;wPBEPP86_solv;"xerocomic_acid"
289.3;0.024989635;3;wPBEPP86_solv;"xerocomic_acid"
269.5;0.295244368;4;wPBEPP86_solv;"xerocomic_acid"
263.5;0.046663681;5;wPBEPP86_solv;"xerocomic_acid"
326.7;0.508050583;1;wB97XD4_TDA;"xerocomic_acid"
277.0;0.025484384;2;wB97XD4_TDA;"xerocomic_acid"
255.7;0.012461136;3;wB97XD4_TDA;"xerocomic_acid"
251.3;0.014886433;4;wB97XD4_TDA;"xerocomic_acid"
237.1;0.659257519;5;wB97XD4_TDA;"xerocomic_acid"
321.2;0.614577568;1;wB97XD4_TDA_solv;"xerocomic_acid"
280.3;0.025353129;2;wB97XD4_TDA_solv;"xerocomic_acid"
250.1;0.020455035;3;wB97XD4_TDA_solv;"xerocomic_acid"
242.1;0.609733068;4;wB97XD4_TDA_solv;"xerocomic_acid"
237.6;0.082638905;5;wB97XD4_TDA_solv;"xerocomic_acid"
510.0;0.550806922;1;PBE0_solv;"xerocomorubin"
457.2;0.038995217;2;PBE0_solv;"xerocomorubin"
355.7;0.259228744;3;PBE0_solv;"xerocomorubin"
327.8;0.000968185;4;PBE0_solv;"xerocomorubin"
302.1;0.029593790;5;PBE0_solv;"xerocomorubin"
392.0;0.890377278;1;wB97XD4_solv;"xerocomorubin"
333.1;0.016660333;2;wB97XD4_solv;"xerocomorubin"
282.1;0.109741026;3;wB97XD4_solv;"xerocomorubin"
248.3;0.005690015;4;wB97XD4_solv;"xerocomorubin"
245.9;0.022793978;5;wB97XD4_solv;"xerocomorubin"
482.5;0.475676137;1;PBE0;"xerocomorubin"
439.1;0.005613871;2;PBE0;"xerocomorubin"
334.4;0.016689391;3;PBE0;"xerocomorubin"
333.8;0.259723828;4;PBE0;"xerocomorubin"
309.1;0.007734054;5;PBE0;"xerocomorubin"
374.7;0.772808997;1;wB97XD4;"xerocomorubin"
326.9;0.007352893;2;wB97XD4;"xerocomorubin"
274.3;0.103980114;3;wB97XD4;"xerocomorubin"
260.6;0.001385362;4;wB97XD4;"xerocomorubin"
247.0;0.010363031;5;wB97XD4;"xerocomorubin"
459.0;0.652622593;1;B2PLYP;"xerocomorubin"
428.5;0.002550517;2;B2PLYP;"xerocomorubin"
332.2;0.134978530;3;B2PLYP;"xerocomorubin"
318.6;0.000382142;4;B2PLYP;"xerocomorubin"
306.4;0.006401446;5;B2PLYP;"xerocomorubin"
483.7;0.743558675;1;B2PLYP_solv;"xerocomorubin"
439.1;0.018415154;2;B2PLYP_solv;"xerocomorubin"
351.5;0.120287284;3;B2PLYP_solv;"xerocomorubin"
307.4;0.000133956;4;B2PLYP_solv;"xerocomorubin"
295.4;0.023331731;5;B2PLYP_solv;"xerocomorubin"
418.3;0.789890725;1;PBEQIHD;"xerocomorubin"
386.2;0.000452341;2;PBEQIHD;"xerocomorubin"
314.6;0.068676812;3;PBEQIHD;"xerocomorubin"
290.2;0.000250473;4;PBEQIHD;"xerocomorubin"
282.0;0.006359383;5;PBEQIHD;"xerocomorubin"
442.1;0.878660430;1;PBEQIHD_solv;"xerocomorubin"
393.3;0.019456091;2;PBEQIHD_solv;"xerocomorubin"
328.2;0.064182285;3;PBEQIHD_solv;"xerocomorubin"
281.4;0.005333419;4;PBEQIHD_solv;"xerocomorubin"
