,smiles,solvent,peakwavs_max
16530,N#C/C(=C\c1ccc(-c2ccc(N(c3ccc(/C=C/c4ccccc4)cc3)c3ccc(/C=C/c4ccccc4)cc3)cc2)cc1)C(=O)O,ClCCl,3.15470737913486
15093,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3ccc(Nc4ncc(/C=C(\C#N)C(=O)O)cn4)cc3)cc2)cc1,ClCCl,3.262631578947368
18199,O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,C1COCCO1,2.3217228464419475
2294,CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCOCC3)cc21,O,3.5121813031161473
11803,COc1cc(/C=C2/SC(=O)NC2=O)ccc1O,OCC(O)CO,3.3782016348773842
20992,c1ccc2c(c1)c1ccccc1n2-c1ccc2cc(-c3ccc(-c4ccc(-c5cc6ccc(-n7c8ccccc8c8ccccc87)cc6o5)cc4)cc3)oc2c1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,3.262631578947368
19481,O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CCOC(C)=O,3.625146198830409
14318,Cc1cc(C)c(C)c(-c2ccc3cc(C)c(=O)oc3c2)c1C,CO,3.9358730158730157
17979,O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)SC1=S,ClCCl,2.649145299145299
8690,CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(C)=O,2.1982269503546097
7081,CCCCn1c2ccc(-c3ccc(C=O)cc3)cc2c2cc(-c3ccc(C=O)cc3)ccc21,Cc1ccccc1,3.492394366197183
4733,CCCCCCCCOc1ccc(-c2c(-c3c(-c4ccc(OCCCCCCCC)cc4)n(CCCCCCCC)c4cc(-c5ccc(-c6ccc(C=C(C#N)C(=O)O)s6)s5)ccc34)c3cc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)ccc3n2CCCCCCCC)cc1,C1CCOC1,2.561570247933884
8912,CCn1c2cc(OC)ccc2c2c3nsnc3c3c4ccc(OC)cc4n(CC)c3c21,CN(C)C=O,2.786067415730337
13045,COc1ccc(N2C(=O)c3ccccc3C2C(=O)OC(C)(C)C)cc1OC,CS(C)=O,4.105298013245033
17579,NPOP,Cc1ccccc1,1.7536067892503535
20292,c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,CCCCCCCCO,3.7008955223880595
11281,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC1CCCO1,3.4973518200397997
14955,Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CO,2.2298561151079137
20294,c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,CCCCO,3.7008955223880595
16980,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccncc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)s1,CC#N,2.786067415730337
20205,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Oc1c(Cl)cccc1Cl,2.007720611394546
11510,COCCOCCOCCOCCOc1cc(C=O)c(OCCOCCOCCOCCOC)cc1C=O,CCCO,3.3967123287671233
5520,CCCCCCOc1ccc(N(c2ccc(-c3ccc(-c4cc5c(s4)C(CCCCCC)(CCCCCC)c4cc(/C=C(\C#N)C(=O)O)sc4-5)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)c2ccc(OCCCCCC)cc2OCCCCCC)c(OCCCCCC)c1,ClCCl,2.287453874538745
11821,COc1cc(C(C#N)=Cc2ccc(C#N)cc2)c(OC)cc1C(C#N)=Cc1ccc(C#N)cc1,ClCCl,2.8049773755656107
2700,CC1=CC(C)=[N+]2C1=Cc1ccc(/C=C/C=C/c3ccccc3)n1[B-]2(F)F,CO,2.148700173310225
1700,CC(C)CCOc1cc(/C=C/c2ccc(N(c3ccc4c(c3)-c3ccccc3C4(C)C)c3ccc4c(c3)-c3ccccc3C4(C)C)cc2)c(OCCC(C)C)cc1C=Cc1cc(OCCC(C)C)c(/C=C/c2cc(OCCC(C)C)c(C=C(C#N)C(=O)O)cc2OCCC(C)C)cc1OCCC(C)C,C1CCOC1,2.6266949152542374
13596,COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)O,2.973040399872159
6968,CCCCn1c(-c2ccc(-c3cccs3)s2)nc2c3cccnc3c3ncccc3c21,ClCCl,3.4248618784530387
19696,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,ClCCl,3.8147692307692305
16322,N#C/C(=C/c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,C1CCOC1,2.767410714285714
6219,CCCCCCn1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2sc3c4sc(/C=C(\C#N)C(=O)O)cc4n(CCCCCC)c3c21,ClCCl,2.5046464646464646
17959,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,CO,3.3061333333333334
86,C#Cc1ccc2cc(N(C)C)ccc2c1,O,3.948407643312102
20805,c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,2.2916820702402956
19169,O=[N+]([O-])c1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc([N+](=O)[O-])cc5)s4)s3)s2)cc1,Cc1ccccc1,2.843577981651376
15346,Cc1ccc2oc(-c3cc4cc(C)ccc4oc3=O)cc2c1,CCOC(C)=O,3.3149732620320855
17413,N#Cc1ccc(N)cc1,CC#N,4.543813071409232
136,C(#Cc1cccc2ccccc12)c1ncc(-c2ccccc2)o1,ClCCl,3.5422857142857143
6972,CCCCn1c(-c2ccc(-c3nnc(-c4ccc(-c5nc6ccccc6n5CCCC)cc4)o3)cc2)nc2ccccc21,ClCCl,3.745619335347432
11087,COC(=O)[C@@H]1CCCN1C(=CC(=C1C(=O)N(S(=O)(=O)c2ccc(C)cc2)c2ccccc21)c1ccccc1)c1ccc(C(C)(C)C)cc1,ClCCl,2.572199170124481
15721,Cn1c(-c2cnc(-c3nc4ccccc4n3C)cn2)nc2ccccc21,CS(C)=O,3.1229219143576823
1200,CC(C)(C)c1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]2=C3)cc1,Cc1ccccc1,2.16369982547993
6121,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(N(c4ccccc4)c4ccccc4)ccc3-c3sc(-c4ccc5c(c4)N(CC(CC)CCCC)C(=O)/C5=C4/C(=O)N(CC(CC)CCCC)c5cc(-c6ccc(C=C(C#N)C(=O)O)cc6)ccc54)cc32)cc1,ClCCl,3.2973404255319148
15748,Cn1c2ccc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc2c2cc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)ccc21,ClCCl,3.6357771260997067
12127,COc1ccc(-c2c3c(n4cc(C(C)=O)ccc24)C(=O)N(CCNC(=O)OC(C)(C)C)C3)cc1,ClCCl,3.5022598870056494
18616,O=C1c2ccccc2-c2c(-c3ccccc3O)[nH]c(=O)n21,CO,3.1308080808080807
14125,Cc1cc(/C=C/c2ccc(O)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,2.190459363957597
13622,COc1nc(Nc2ccc3ccc4cccc5ccc2c3c45)nc(OC)n1,CO,3.646470588235294
6296,CCCCCCn1c2ccccc2c2cc(-n3cc(/C=C(\C#N)C(=O)O)c4ccccc43)ccc21,CCO,3.1871465295629817
3927,CCCCCCC(CCCC)COc1ccc(N(c2ccc(OCC(CCCC)CCCCCC)cc2)c2ccc3c4ccc(C#Cc5ccc(C=C(C#N)C(=O)O)cc5)c5cccc(c6cccc2c63)c54)cc1,C1CCOC1,2.3481060606060606
14387,Cc1cc(C)c2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,CC#N,3.195360824742268
19923,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(=O)C1(C)COCOC1,1.7995767899933324
3606,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(c3ccccc3c3[nH]c2cc3CCC)C(CCC)=C1,Cc1ccccc1,1.6270341207349082
2330,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4cc5c(s4)-c4sc(C=C(C#N)C(=O)O)cc4[Si]5(C)c4ccccc4)cc3)c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,C1CCOC1,2.556288659793814
11707,COc1cc(-c2cc(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)c(OC)cc1-c1ccc(N(C)C)cc1,ClC(Cl)Cl,3.7683890577507597
2187,CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CC#N,3.08407960199005
195,C(=C/c1c2ccccc2cc2ccccc12)\c1ccc2ccccc2c1,CC#N,3.2036175710594312
12356,COc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,CO,4.118936877076412
17186,N#Cc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1Cc1ccccc1-2,C1CCOC1,3.4248618784530387
15954,F[B-]1(F)N2C=CC=CC2=Nc2cccc[n+]21,CO,3.228645833333333
14638,Cc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,CCOCC,2.8177272727272724
2668,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,2.4796
16625,N#C/C(=C\c1ccc(N(c2ccccc2)c2ccc(/C=C(\C#N)c3ccc(C#N)cc3)cc2)cc1)c1ccc(C#N)cc1,C1CCOC1,2.767410714285714
15195,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,C1COCCO1,1.9432601880877742
2761,CC1=N/C(=C\c2ccccc2N)C(=O)N1C,C1CCOC1,2.8832558139534883
2032,CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C/C(=C(/C#N)C(=O)O)C1,ClC(Cl)Cl,2.545790554414784
17028,N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,ClC(Cl)Cl,3.4534818941504177
5103,CCCCCCN(CCCCCC)c1ccc2cc3cc(C#N)ccc3cc2c1,ClC(Cl)Cl,2.7010893246187364
13652,CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,CC#N,2.308752327746741
1637,CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,CCCCO,3.3061333333333334
8312,CCOC(=O)CCCn1c(C(=O)OC)c(C)c2c(=O)n3c(cc21)C(CC)=C(C)C3=O,ClC(Cl)Cl,3.115075376884422
11173,COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(OC)cc3)sc12,CO,3.1308080808080807
19651,Oc1ccc2ccc3cccc4ccc1c2c34,CCOC(C)=O,3.2284391997727178
3074,CCC1(CC)c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc2-c2ccc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(-c6ccc(-c7ccc8c(c7)C(CC)(CC)c7cc(N(c9ccccc9)c9cccc%10ccccc9%10)ccc7-8)s6)ccc4-5)s3)cc21,C1CCOC1,2.9309692671394796
7296,CCN(CC)C(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,Cc1ccccc1,3.415426997245179
3278,CCC1=C(C)C(=O)NC1=Cc1[nH]c(C(C)(C)c2[nH]c(C=C3NC(=O)C(C)=C3CC)c(C)c2C(=O)OC)c(CC(=O)OC)c1C,c1ccccc1,2.8566820276497693
8003,CCN1CCN(c2ccc(/N=N/c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)CC1,CCOC(C)=O,2.9035128805620607
17890,O=C(N/N=C/c1ccccc1O)c1ccccc1,CS(C)=O,3.7683890577507597
8326,CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,CN(C)C=O,3.7119760479041917
13516,COc1ccccc1-c1c(-c2ccccc2O)nc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(C)cc1,ClC(Cl)Cl,3.948407643312102
7352,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,3.4728291316526607
13450,COc1cccc(/C=C/c2ccccc2)c1,CC#N,4.20271186440678
10751,CNc1cccc2c1C(=O)c1ccccc1-2,CCO,2.767410714285714
7829,CCN(CC)c1ccc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5cc6ccc(N(CC)CC)cc6oc5=O)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)c(=O)oc2c1,ClCCl,2.6952173913043476
16446,N#C/C(=C\c1ccc(-c2cc3c4c(c2)CCCN4CCC3)s1)C(=O)O,CCO,2.7069868995633186
7697,CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccc(C)cc5[N+](=O)[O-])ccc4o3)c(=O)oc2c1,ClCCl,2.786067415730337
14427,Cc1cc(C)nc(N)n1,CO,4.188513513513513
5668,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)cc1,C1CCOC1,2.551028806584362
18041,O=C(O)c1c2ccccc2nc2ccccc12,CCCO,3.3690217391304347
10659,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,O,4.012297734627832
17063,N#CC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,Cc1ccccc1,2.398065764023211
8933,CCn1c2ccc(C3=[O+][B-](F)(F)OC(C)=C3)cc2c2cc(C3=[O+][B-](F)(F)OC(C)=C3)ccc21,ClC(Cl)Cl,2.9731414868105515
5307,CCCCCCN1c2ccccc2Sc2cc(/C=C/c3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(/C=C/c4ccc5c(c4)Sc4ccccc4N5CCCCCC)cc3-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,CCO,3.245549738219895
19602,Oc1ccc(-c2cccs2)cc1-c1nc2ccccc2s1,CCO,3.4438888888888886
19133,O=[N+]([O-])c1ccc(/C=C/C=C/c2ccccc2)cc1,CCCCCCC,3.3508108108108106
12855,COc1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,1.8699849170437406
11035,COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1Cl,CO,3.3782016348773842
5488,CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OCCCCCC)c(OCCCCCC)c5)s4)c4nsnc34)s2)cc1OCCCCCC,CN(C)C=O,2.4796
16678,N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,CCOC(C)=O,3.3061333333333334
8024,CCN1c2cc3oc4cc(=[N+](CC)CC)ccc-4c(-c4ccccc4C(=O)[O-])c3cc2N(CC)C2CCCCC21,CCO,2.1229452054794518
10748,CNc1cccc2c1-c1ccccc1C2=O,c1ccccc1,2.6893709327548807
16873,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(Cl)cc1,C1CCCCC1,3.031295843520782
690,C=Cc1ccncc1,CS(C)=O,3.8147692307692305
12013,COc1cc2c(cc1/C=C(\C#N)c1nc3ccccc3s1)c1ccccc1n2C,CC#N,2.876566125290023
16986,N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,O,3.1229219143576823
10103,CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccc(O)cc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccc(O)cc3)=C2)cc1,C1CCOC1,1.599741935483871
1014,CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,ClC(Cl)Cl,3.6040697674418603
869,CC(=O)c1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C(C)=O)cc4)ccc2-3)cc1,C1CCOC1,3.6145772594752184
1993,CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,2.6266949152542374
10626,CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,CCCCCC,3.08407960199005
11949,COc1cc(OC)cc(-c2nnc(-c3ccc(-c4nnc(-c5cc(OC)cc(OC)c5)o4)cc3)o2)c1,C1CCCCC1,3.8743749999999997
14839,Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CS(C)=O,3.5626436781609194
14924,Cc1ccc(C2(c3ccc(C)cc3)c3cccc4c3N3c5c2cccc5C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c5ccc(/C=C6/SC(=S)N(CC(=O)O)C6=O)s5)cc(c23)C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1,ClCCl,2.3705544933078393
10558,CN1/C(=C\C=C\C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccccc2)Sc2ccccc21,CC#N,1.8152269399707173
7610,CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(-c3oc4ccccc4c(=O)c3OC)ccc1-2,ClCCl,3.0092233009708735
5283,CCCCCCN1c2ccc(C=C3SC(SC)=C(SC)S3)cc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,ClCCl,2.767410714285714
4370,CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,Cc1ccccc1,2.519918699186992
1361,CC(C)(C)c1ccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)cc1,C1CCOC1,2.1193162393162392
1629,CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,CCCCCC,3.583236994219653
12625,COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,O,3.6145772594752184
1551,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1,Cc1ccccc1,3.3895745237317256
8252,CCOC(=O)C1=C(c2ccc(-c3ccccc3)cc2)NC(=O)C1=Cc1ccccc1,CS(C)=O,2.9731414868105515
10442,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3c(F)cc(F)cc3F)cc2)cc1,CS(C)=O,2.8632794457274824
14631,Cc1ccc(-c2cc(-c3ccc(N(C)C)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,CO,3.0387254901960783
5039,CCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,Cc1ccccc1,2.8967289719626166
20428,c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,C1CCOC1,3.7683890577507597
5694,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4sc(-c5ccc(C=C(C#N)C(=O)O)s5)c5nccnc45)s3)cc2)cc1,ClC(Cl)Cl,2.3615238095238094
5119,CCCCCCN(c1ccc(/C=C(\C#N)c2ccc(/C=C(\C#N)C(=O)O)s2)cc1)c1ccc(/C=C(\C#N)c2ccc(/C=C(\C#N)C(=O)O)s2)cc1,CN(C)C=O,2.7069868995633186
1134,CC(C)(C)c1cc(CN2C(=O)/C(=c3\s/c(=C/c4ccc(-c5ccc(-c6ccc7c(c6)C6CCCC6N7c6ccc(C=C(c7ccccc7)c7ccccc7)cc6)s5)s4)c(=O)n3CC(=O)O)SC2=S)cc(C(C)(C)C)c1,ClC(Cl)Cl,2.1982269503546097
10996,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(C#N)cc3)nc2c1,CC1CCCCC1,3.6789317507418398
10278,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,O,2.4970795568982878
10451,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)ccc3F)cc2)cc1,CS(C)=O,2.876566125290023
4017,CCCCCCC1(CCCCCC)c2cc(-c3nc4cc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)cnc4nc3-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,2.8501149425287355
10409,CN(CC(=O)O)c1ccc(C2=C([O-])C(=C3C=CC(=[N+](C)CC(=O)O)C=C3)C2=O)cc1,c1ccccc1,1.977352472089314
2424,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,ClCCCl,3.3690217391304347
4138,CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)cc21,C1CCOC1,2.637872340425532
12048,COc1cc2c(cc1C=C(C#N)C#N)c1ccccc1n2C,ClC(Cl)Cl,2.8832558139534883
859,CC(=O)c1cc2c(cc1F)NC(C)(C)CC2=O,CC#N,3.5221590909090907
2962,CC1CCCc2cc3cc4ccccc4nc3nc21,CN(C)C=O,3.3967123287671233
2426,CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,Clc1ccccc1,3.3782016348773842
19621,Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CO,3.625146198830409
7674,CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CCOC(C)=O,3.3967123287671233
20265,c1cc2c3cc1c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc4c(c1)c1cc(ccc1[C@]15OCCO[C@]41OCCO5)c1ccc(c3c1)[C@]13OCCO[C@]21OCCO3,Cc1ccccc1,4.132666666666666
16753,N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,C1CCOC1,2.6266949152542374
4937,CCCCCCCCn1c(=C(C#N)C#N)s/c(=c2/c(=C\c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc5c(c4)C(CCCCCCCC)(CCCCCCCC)c4ccccc4-5)s3)sc(=O)n2CC(=O)O)c1=O,ClC(Cl)Cl,2.182746478873239
10896,COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC(C)CO,3.5392570597746547
5285,CCCCCCN1c2ccccc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21,C1CCOC1,2.6156118143459914
8367,CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,ClCCl,2.0391447368421054
12905,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2cccc(S(=O)(=O)c3cccc(N4N=C(c5ccc(Cl)cc5)CC4c4ccc(OC)cc4)c3)c2)cc1,ClCCl,3.434349030470914
2093,CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,O,4.696212121212121
19475,O=c1oc2ccccc2cc1-c1cc2ccccc2o1,CCOC(C)=O,3.3690217391304347
11336,COC(=O)c1cccc2c1C#Cc1c(NC(C)=O)cccc1OCCCO2,ClCCl,3.6357771260997067
11683,COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,CO,3.0239024390243903
7817,CCN(CC)c1ccc2cc(/C=C/C3=C4CC/C(=C\c5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,1.8986217457886676
1920,CC(Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(CC(C)CC(C)(C)C)c3sc21)CC(C)(C)C,Clc1ccccc1Cl,2.556288659793814
82,C#Cc1ccc2c(C)cc(=O)oc2c1,CCO,3.8147692307692305
17200,N#Cc1c2c3c(oc(=O)c2c(=N)n2[nH]c(-c4ccccc4)cc12)-c1ccccc1CC3,CN(C)C=O,2.8967289719626166
13318,COc1ccc2cc(-c3ccccc3CC#N)c(=O)oc2c1,ClC(Cl)Cl,3.6898809523809524
18670,O=C1c2ccccc2C(=O)N1c1ccc(Cn2cncn2)cc1,CN(C)C=O,3.948407643312102
4396,CCCCCCCCCCCCOc1cc2c3c(ccc4c5c(NC6CCCCC6)cc6c7c(ccc(c1c34)c75)C(=O)N(C1CCCCC1)C6=O)C(=O)N(C1CCCCC1)C2=O,ClC(Cl)Cl,1.9371874999999998
8475,CCOC(=O)c1c2c3c(ccc(OC)c3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,CC#N,3.2798941798941796
1813,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CCO,2.5937238493723846
1271,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccccc6c5)cc4c4cc(-c5ccc6ccccc6c5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CN(C)C=O,3.657227138643068
15226,Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCC(=O)O)cc2)cc1,CC#N,2.8566820276497693
2994,CC1c2ccccc2-c2cc3nc(-c4ccccc4)c(-c4ccccc4)nc3cc21,CS(C)=O,3.22025974025974
20087,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cc1cc(O)ccc1Cl,2.2115281033962404
15674,Clc1ccc2nc3cc4ccccc4cc3c(-c3ccccc3)c2c1,ClCCl,3.08407960199005
